DeviceA_ax_max,DeviceA_ax_min,DeviceA_ax_mean,DeviceA_ay_max,DeviceA_ay_min,DeviceA_ay_mean,DeviceA_az_max,DeviceA_az_min,DeviceA_az_mean,DeviceA_gx_max,DeviceA_gx_min,DeviceA_gx_mean,DeviceA_gy_max,DeviceA_gy_min,DeviceA_gy_mean,DeviceA_gz_max,DeviceA_gz_min,DeviceA_gz_mean,DeviceB_ax_max,DeviceB_ax_min,DeviceB_ax_mean,DeviceB_ay_max,DeviceB_ay_min,DeviceB_ay_mean,DeviceB_az_max,DeviceB_az_min,DeviceB_az_mean,DeviceB_gx_max,DeviceB_gx_min,DeviceB_gx_mean,DeviceB_gy_max,DeviceB_gy_min,DeviceB_gy_mean,DeviceB_gz_max,DeviceB_gz_min,DeviceB_gz_mean,activity
0.0164799999999999,-0.0201409999999999,-0.0006701749999999,0.07544,-0.091064,-0.004024645,0.106567,-0.094605,-0.00034058,3.479004,-4.821778,-0.01037597,3.5400400000000003,-3.234864,-0.1718139749999999,3.540039,-3.78418,0.012512245,0.015259,-0.01831,-0.0010284149999999,0.059204,-0.0610349999999999,-0.002462125,0.0593259999999999,-0.0510249999999999,0.003409445,3.78418,-5.065919,-0.0415039149999999,2.746582,-2.929688,0.0064086749999999,3.234864,-3.479005,0.1876831349999999,riding
0.0164799999999999,-0.0201409999999999,-0.0006982449999999,0.07544,-0.091064,-0.003536385,0.124389,-0.1163329999999999,-0.00187865,3.417969,-4.821778,-0.030212445,3.5400400000000003,-5.004884,-0.2981566849999999,3.540039,-3.78418,0.1303100599999999,0.015259,-0.01831,-0.0011462449999999,0.059814,-0.0610349999999999,-0.00062381,0.0593259999999999,-0.0510249999999999,0.0030712899999999,3.78418,-5.065919,-0.05889893,2.746582,-2.929688,0.07537841,4.211427,-3.479005,0.263061585,riding
0.0164799999999999,-0.0201409999999999,0.0001697,0.07544,-0.091064,-0.0002893,0.160157,-0.1163329999999999,0.00586427,2.807618,-4.821778,-0.01464844,4.882812,-5.004884,0.0616454999999999,2.075195,-3.78418,-0.1229858649999999,0.015259,-0.01831,8.973499999999968e-05,0.075806,-0.06665,0.00341124,0.0593259999999999,-0.0510249999999999,-0.00085513,3.78418,-5.065919,0.016174285,2.136232,-2.929688,-0.133361795,4.760743,-5.1269540000000005,-0.14678958,riding
0.012573,-0.009521,0.000224615,0.05603,-0.0396729999999999,0.0008013849999999,0.160157,-0.13208,0.004001475,1.708985,-2.685547,-0.0808715799999999,4.882812,-5.31006,0.01525884,1.7089839999999998,-1.220703,0.140075705,0.011352,-0.0130609999999999,-0.00056032,0.076172,-0.092285,0.0001574699999999,0.036499,-0.023316,0.0013049099999999,3.540039,-3.051758,-0.0753784399999999,1.464844,-1.159668,0.1791381799999999,5.249023,-5.1269540000000005,-0.01251227,riding
0.012573,-0.009521,-0.0001721149999999,0.05603,-0.029418,0.0001544249999999,0.160157,-0.13208,-0.00234678,1.708985,-2.685547,-0.0125122299999999,5.249023,-5.31006,0.263977095,1.7089839999999998,-1.220703,0.05706787,0.011963,-0.009766,0.0001482849999999,0.084961,-0.092285,0.002443235,0.0286859999999999,-0.0308839999999999,-0.001026,3.540039,-3.356934,-0.032043485,1.464844,-1.159668,-0.0012207399999999,5.249023,-5.1269540000000005,-0.0347900949999999,riding
0.012939,-0.010865,0.0003637399999999,0.05603,-0.0289299999999999,0.0022259449999999,0.169434,-0.151978,0.0016711399999999,1.708985,-2.380371,-0.07385255,5.249023,-5.31006,-0.032043495,1.708985,-1.220703,0.0030517549999999,0.011963,-0.009888,0.0004638799999999,0.084961,-0.092285,0.0003619599999999,0.0286859999999999,-0.0308839999999999,-0.00135375,3.540039,-3.356934,-0.0680542049999999,1.464844,-1.159668,0.020751985,5.249023,-5.1269540000000005,-0.0344849,riding
0.0196529999999999,-0.010865,0.0007189699999999,0.073852,-0.0345459999999999,0.004605695,0.169434,-0.153076,-0.00210938,2.197267,-2.380371,-0.0115966749999999,5.554199,-5.31006,0.20050047,1.708985,-1.953125,0.0189208899999999,0.011963,-0.009888,0.0005865449999999,0.091552,-0.092285,-0.00050537,0.0286859999999999,-0.0308839999999999,-0.0014959499999999,2.929688,-3.356934,-0.0598144349999999,1.464844,-1.037598,0.115051285,5.249023,-4.943849,-0.0604247949999999,riding
0.0196529999999999,-0.013672,-0.00031678,0.073852,-0.0512699999999999,-0.0003155499999999,0.169434,-0.153076,-0.0045416399999999,2.197267,-2.319336,-0.042419435,5.554199,-5.310059,0.0082397099999999,1.708985,-1.953125,-0.0909423799999999,0.0123289999999999,-0.009888,0.00123048,0.091552,-0.084107,0.000448005,0.0231929999999999,-0.0308839999999999,-0.003454595,2.929688,-3.356934,-0.015869125,1.098633,-1.2817390000000002,-0.134887675,4.943848,-4.943849,-0.0198363849999999,riding
3.1268320000000003,-1.895752,0.2508444383561643,3.585205,-1.88623,0.2898509383561644,1.186157,-1.072998,0.0442170342465753,163.08594100000002,-146.911621,-0.659263493150685,81.54296799999999,-80.62744099999999,1.3912674520547947,155.151363,-166.137695,-10.790682061643835,1.859864,-0.959839,0.2631100136986301,2.576538,-1.626221,0.223346904109589,1.190063,-1.720825,-0.1547692739726027,1242.6757819999998,-1229.6142579999998,4.635328205479453,249.267637,-252.13629,-8.680789952054795,495.483519,-497.802857,-9.80868576027397,falling
3.423706,-2.276977,0.1272691712328767,2.594971,-1.818238,0.2637596780821918,2.33728,-1.878173,0.1235752876712329,501.342903,-511.963013,2.501187657534247,135.43701199999998,-127.319336,4.3803182397260265,136.352532,-168.457031,-18.88244093835616,1.69934,-0.7016600000000001,0.1469208150684931,2.631958,-1.635498,0.2301894726027397,1.485962,-2.05835,-0.0993852945205479,792.785889,-814.7585449999999,13.217039342465757,329.834099,-357.97131399999995,-15.009215280821916,281.127923,-304.138184,-13.982905815068492,falling
2.795532,-2.049805,0.1987245821917808,3.341431,-4.025634999999999,-0.1345064383561643,2.8037110000000003,-3.561401,-0.209563,765.320068,-803.2229,-1.5505438356164432,159.545898,-149.047848,0.7403649383561631,223.388733,-264.709533,-2.277113349315068,2.767822,-1.678833,0.3217104931506849,4.477417,-4.927734,-0.1691083904109589,2.680664,-2.6081540000000003,0.0404805890410959,724.731689,-742.126709,-0.4761577534246461,413.269161,-425.842407,-2.4618910616438328,622.4975589999999,-643.3105469999999,-3.7912870547945214,falling
3.056641,-1.8219,0.2816028150684931,2.874634,-1.550293,0.285443904109589,1.834594,-1.809448,-0.0111769246575342,218.444883,-233.459548,0.8582548424657533,232.910217,-249.084537,-2.588978034246576,161.071775,-169.189453,-5.432129369863016,1.850708,-0.795532,0.2554906232876712,3.101684,-2.147339,0.2729567397260274,2.501221,-3.294311,-0.1530168356164383,514.343262,-512.939453,4.697199595890412,430.72522,-433.899048,-7.357663589041095,266.906738,-267.822266,-1.3122561164383564,falling
3.396485,-2.513062,0.2005548630136986,3.404663,-3.289795,-0.1426575547945205,2.7718510000000003,-3.760865,-0.254040897260274,711.6701660000001,-807.983643,-0.0146316164383584,344.726562,-329.406738,0.0685600068493168,218.750061,-244.140694,-0.06688795890411,3.526612,-2.359375,0.3368898424657534,3.644043,-4.187866,-0.2035689931506849,2.7773440000000003,-2.808716,0.0484259657534246,1626.4042969999998,-1630.554688,0.0117053013698638,547.0581060000001,-549.987793,-0.0259191506849319,336.364853,-383.361939,-0.0802654657534276,falling
2.681152,-1.467407,0.2958106575342465,3.197754,-2.726441,0.2533151575342465,1.449829,-1.890747,0.0016931232876712,1019.531495,-929.504631,1.0806569315068435,250.061096,-296.50885,-2.960623390410961,166.870117,-210.571304,-2.959787376712328,1.380738,-0.41565,0.2556403219178082,2.871582,-1.5372310000000002,0.2782057808219177,2.820557,-3.01416,-0.1289179589041096,1587.036621,-1600.830565,4.834737890410956,505.432129,-524.230957,-4.522454705479448,460.876587,-467.041137,1.995348527397257,falling
2.028687,-1.331299,0.1794868767123288,2.243774,-3.382812,-0.3281425479452055,2.7093510000000003,-2.1850590000000003,0.142267102739726,688.476562,-756.3476559999999,2.329369369863012,242.431701,-211.608948,0.0204843630136989,153.01513699999998,-115.356476,2.4480955684931507,2.279663,-1.8573,0.1256780410958904,3.361084,-3.001953,0.0925602534246575,2.645508,-1.474732,0.3879010068493151,231.384334,-311.76767,0.282183075342465,255.249084,-225.891167,3.844797280821918,329.345704,-338.745118,2.002455143835617,falling
2.435181,-1.423706,0.2972177808219178,2.839599,-1.954712,0.2176379657534246,1.1153559999999998,-0.8956299999999999,0.0785513972602739,278.86962900000003,-258.056641,-1.744518773972603,198.181214,-188.90387,-0.1864499863013687,100.769035,-133.300781,-1.3912672808219182,1.639283,-0.839356,0.2441891369863013,2.815918,-1.943604,0.2965121438356164,2.3544920000000005,-2.6553950000000004,-0.1055707739726027,665.466324,-610.3515629999999,-1.6696879863013676,170.71533200000002,-191.406251,-2.6475049383561644,561.706543,-566.1621100000001,-1.3858327945205489,falling
1.798462,-1.102173,0.1931720890410959,2.256104,-2.251587,-0.1242358150684931,1.264526,-2.76355,-0.2585967328767124,1016.29663,-1017.273193,0.4928799589041067,294.677734,-317.93212900000003,0.4448041506849309,695.800788,-670.6542959999999,1.750789294520548,1.610229,-0.4444579999999999,0.2926117260273972,1.523071,-2.398559,-0.2183319520547945,3.174072,-2.782715,0.1141449863013698,647.8271490000001,-626.403809,0.4055078082191768,661.987305,-648.437496,2.2959256643835624,204.956116,-176.696831,0.6651159520547948,falling
1.848023,-1.210205,0.181648102739726,1.5087890000000002,-2.515991,-0.2712318972602739,1.608765,-1.587036,-0.0216390616438356,574.2797850000001,-617.309571,0.7119373698630145,272.09472700000003,-284.362797,-1.066025143835616,196.044983,-180.053772,1.0923623904109574,1.654908,-1.104492,0.1790729383561644,1.351807,-1.309937,-0.029017609589041,2.9470210000000003,-1.818603,0.340009294520548,799.133537,-829.651123,0.6692966986301369,282.226562,-279.418944,1.0447046643835616,535.766606,-521.1181650000001,2.055129363013698,falling
2.3792720000000003,-1.265381,0.291320794520548,2.224121,-1.422486,0.1475445547945206,1.048584,-0.979614,0.0351236301369863,283.630432,-258.666992,3.893709232876712,116.088898,-105.651882,-2.4271931917808214,107.971222,-174.682663,2.641234054794521,1.826538,-0.804199,0.2983482260273972,2.698975,-2.11792,0.2013901232876712,2.208496,-2.667358,-0.1384820547945205,274.414124,-254.882874,3.210617397260274,182.373107,-201.171936,4.945938773972602,409.42395,-422.912723,4.214770938356163,falling
2.0777590000000004,-1.068481,0.1582992808219178,3.005249,-1.0340570000000002,0.3977401643835616,2.351074,-1.002441,0.1720338698630137,728.821045,-801.269562,11.5051310890411,282.653809,-273.376466,-4.510749253424657,209.350632,-254.211487,-20.210580965753422,2.186401,-1.316406,0.2077411164383562,4.298462,-2.855591,0.2526596095890411,2.14917,-2.963257,-0.2351951986301369,1169.128418,-1258.911164,26.78649870547946,735.595947,-774.2312009999999,-13.88173795890411,706.970459,-706.90918,0.2424686232876673,falling
3.836792,-3.135498,0.2006091712328767,3.410645,-4.414551,-0.2794991712328767,2.925415,-3.443726,-0.1355799589041096,714.294677,-728.149659,0.2654612054794498,192.565978,-182.80035,0.8314996917808227,214.843811,-243.652412,-2.860291739726029,1.524902,-0.6060789999999999,0.2742543424657534,2.534668,-3.765015,-0.311408904109589,1.857055,-1.6627189999999998,0.0809375958904109,1082.27539,-1047.851562,1.618267897260273,215.087951,-218.689026,-0.3503250410958906,716.736084,-727.844482,-3.139966746575351,falling
4.055542,-2.995606,0.2933775958904109,2.923096,-2.6048590000000003,-0.0107254726027397,1.657714,-1.280273,0.2454875547945205,502.319465,-482.360962,0.8281552602739725,212.219299,-207.519592,1.8582280068493169,142.883301,-168.09082,0.1392102808219147,1.959595,-1.132934,0.2174665890410958,2.119263,-1.5655520000000005,0.1864674109589041,1.732666,-1.058105,0.3116864863013698,938.293701,-928.894287,1.1571599178082206,186.096252,-182.006897,2.064326287671232,744.3239669999999,-770.630127,-0.844877136986301,falling
3.12207,-2.354858,0.2175042328767123,2.04248,-2.743896,-0.2494255821917808,1.847901,-2.632935,-0.1531438835616438,761.352785,-754.272705,4.642434308219181,237.67096,-216.735894,-1.4552288630136982,174.133361,-208.55719,-0.4983145,2.613037,-1.6842039999999998,0.2764156780821918,3.031982,-4.062744,-0.2971074589041095,2.048096,-1.913819,0.0852602465753424,656.921387,-636.47461,1.969010794520546,187.316956,-192.443909,-0.9845054383561648,341.91906700000004,-374.694946,1.01209652739726,falling
2.913574,-1.707397,0.2908893767123287,3.063477,-2.263062,0.2756472739726027,2.167602,-1.9743660000000005,0.0332440890410958,613.342278,-641.052246,-0.2198935890410959,180.419983,-165.893612,3.239462095890412,225.585999,-265.25885,-5.961798171232875,2.953614,-1.838379,0.3483694246575342,3.716187,-2.74878,0.2211805410958904,2.523804,-2.719726,-0.0526875890410958,1196.166992,-1196.105957,2.7775180890411,105.163604,-118.652378,-1.54260095890411,695.3737789999999,-713.379151,-8.323356945205482,falling
3.576294,-2.727295,0.2243919589041096,2.763916,-4.000122,-0.1961820479452055,3.531006,-4.006348,-0.1717670958904109,846.435791,-907.287841,0.5033314041095901,290.283264,-240.356503,2.6955803904109583,186.645561,-206.115722,-2.5258524726027383,2.243897,-1.294556,0.2699752123287671,3.404542,-4.5697030000000005,-0.2901619726027397,3.27124,-2.9061280000000003,0.0767872534246575,1383.972168,-1344.421387,0.0133772465753518,222.595276,-210.815491,0.7065030958904107,947.693108,-953.064209,-6.211791664383562,falling
2.491455,-1.268188,0.3118871369863013,3.612305,-2.475586,0.2932271095890411,2.38269,-2.354615,-0.0006061986301369,544.25064,-536.193985,-9.817046390410956,250.183166,-254.333557,-2.361559397260274,160.40039,-198.181168,-2.5450828561643832,2.1673590000000003,-1.067505,0.3604352328767123,1.983887,-1.261108,0.2282698356164383,2.654663,-2.7874760000000003,-0.0861648904109589,555.2369689999999,-543.274063,-9.911943143835614,688.415527,-705.2612300000001,-7.0721358287671245,624.084472,-648.9868240000001,-4.449296657534244,falling
2.373779,-1.534912,0.2187449589041095,2.182373,-2.741699,-0.2637003219178082,4.329712,-3.938599,-0.1334805616438356,807.800507,-918.579346,0.4636164863013619,200.134339,-188.049374,-0.015885958904111,276.550293,-302.734383,-1.0835832054794516,2.697388,-1.752808,0.2780803561643836,2.859619,-3.832153,-0.2980965616438356,3.292237,-2.908936,0.0702498219178082,1199.951173,-1197.448731,0.7575048767123307,167.480469,-168.457031,-0.3206435890410962,410.0342940000001,-441.6505130000001,-1.6145054041095908,falling
3.416748,-2.674926,0.2065413082191781,2.034302,-2.653442,-0.2992654178082192,1.868652,-2.272705,-0.0765004726027397,906.616455,-907.593017,-0.0196483013698602,338.989258,-338.623047,0.05142006849315,153.50341799999998,-214.050308,-0.0238287260274007,4.099243,-3.159546,0.2610983561643836,3.888061,-4.533081,-0.2896093424657534,2.144775,-1.596069,0.1556279383561643,1136.535652,-1108.947754,0.0029263219178088,188.842835,-190.185608,0.029681575342466,365.051384,-388.488892,0.0472395547945244,falling
1.699218,-0.937988,0.2151146643835616,2.076782,-2.748902,-0.2103840136986301,1.5361330000000002,-2.483642,-0.2177366575342466,821.2893059999999,-822.9372559999999,-0.0238287945205466,203.430237,-205.749573,-0.0188121643835616,163.085938,-201.538086,-0.1249966712328804,2.905274,-1.786743,0.3323623356164383,2.6156,-3.619995,-0.2510585205479452,1.963989,-2.283447,-0.0368493424657534,777.038818,-737.854248,0.0514200068493153,113.15921,-122.98587,-0.1270869109589041,400.451778,-415.161254,-0.1308493972602693,falling
1.839477,-0.997681,0.2158922328767123,2.4552,-3.0080560000000003,-0.2298399931506849,1.451782,-2.102784,-0.2185016917808219,517.028808,-534.423832,-0.1726542123287675,176.635743,-176.452637,-0.3950563904109595,202.026429,-202.209534,-0.0698142054794525,3.545776,-2.515747,0.294390102739726,1.328858,-2.314209,-0.2875282534246575,1.756958,-2.459595,-0.0173833150684931,1339.477538,-1340.393067,0.0689781164383643,200.805726,-200.50055,-0.4611081369863027,336.73095700000005,-334.167481,0.0928068561643874,falling
2.5881350000000003,-1.681763,0.2061541780821917,2.489136,-2.777222,-0.1020265273972603,2.491333,-3.644653,-0.2878844246575343,973.938232,-779.541199,-6.997723520547954,260.43701100000004,-290.95459700000004,-3.465208821917807,134.033203,-149.963424,0.2562640547945218,1.5671389999999998,-0.5632329999999999,0.3171863493150685,2.061157,-2.654053,-0.2214087602739726,2.929566,-3.052369,-0.1248394520547945,632.202149,-499.755829,-4.0818312534246655,322.998047,-355.102547,-4.386589301369862,237.487854,-201.41607700000003,1.209833780821919,falling
0.397705,-0.009644,0.016075,0.269897,-0.036499,0.011175,0.041382,-1.316528,-0.048722,2.13623,-36.010742,-0.994466,1.220704,-49.316422,-1.585287,0.854492,-16.540527,-0.523682,0.025513,-0.030396,0.000885,0.020874,-0.03064,-0.001855,0.025879,-0.024292,-0.002371,6.164551,-4.638672,-0.221354,3.906251,-5.676271,0.218506,2.01416,-2.13623,0.019531,jerking
0.397705,-0.684326,-0.006122,0.283691,-0.627197,-0.011528,2.76062,-1.316528,0.058035,67.932129,-48.156754,0.931396,48.950211,-49.316422,1.786703,16.967773,-16.540527,0.540365,0.299683,-0.621582,-0.001385,0.375366,-0.456787,0.004613,0.339233,-0.270996,0.002755,87.890656,-50.415054,0.360921,53.710953,-19.592285,1.036377,21.850586,-16.174316,0.258382,jerking
0.690186,-0.684326,-2.8e-05,0.636475,-0.627197,0.003141,2.76062,-2.779785,-0.000416,67.932129,-70.861816,-0.088705,48.950211,-49.316422,-0.212809,16.967773,-16.723633,-0.104574,0.631836,-0.621582,0.00612,0.474731,-0.456787,-0.003926,0.339233,-0.396851,-0.018533,87.890656,-90.148956,-0.834147,53.710953,-53.771988,-0.616048,21.850586,-21.42334,-0.205892,jerking
0.690186,-0.684326,-0.017041,0.636475,-0.627197,-0.010013,2.76062,-2.779785,0.054142,67.932129,-70.861816,1.026205,48.950211,-45.166031,1.451009,16.967773,-16.723633,0.471192,0.631836,-0.621582,0.001607,0.474731,-0.456787,-0.000146,0.339233,-0.396851,-0.006711,87.890656,-90.148956,0.252685,53.710953,-53.771988,-0.278321,21.850586,-21.42334,0.120036,jerking
0.021729,-0.013306,0.000181,0.037109,-0.062866,-0.006663,0.055298,-0.065186,-0.000559,7.934572,-2.441405,0.181885,1.342774,-1.953125,-0.388184,2.685547,-3.479004,0.092367,0.631836,-0.29126,0.002718,0.474731,-0.368896,-0.004417,0.233643,-0.396851,-0.008708,49.194351,-90.148956,-0.048015,19.287109,-53.771988,-0.945638,15.74707,-21.42334,-0.246989,jerking
0.469727,-0.02124,0.01539,0.334595,-0.038208,0.006539,0.086426,-1.436035,-0.046225,11.535648,-36.92627,-0.770264,1.403809,-49.011246,-1.606853,1.403809,-11.291504,-0.350342,0.025391,-0.021729,-0.00097,0.025757,-0.035278,0.001993,0.03125,-0.044189,0.003052,5.67627,-2.929688,0.686442,2.990723,-4.516602,-0.463867,2.746582,-1.342773,0.349528,jerking
0.469727,-0.80957,-0.008102,0.334595,-0.614258,-0.003094,3.162476,-1.436035,0.059626,39.855957,-36.92627,0.484212,48.278824,-49.011246,1.90389,12.756351,-11.291504,0.668132,0.271973,-0.422974,-0.00742,0.43457,-0.844849,0.007903,0.381592,-0.395752,0.023396,93.017609,-74.523926,0.695394,60.058609,-25.268562,0.915527,21.606445,-18.615723,0.209961,jerking
0.810791,-0.80957,0.000326,0.614746,-0.614258,0.006453,3.162476,-3.170166,-0.003222,39.855957,-41.259766,-0.592448,48.278824,-49.011246,-0.123291,12.756351,-13.000492,-0.138753,0.428833,-0.422974,0.002068,0.84436,-0.844849,-0.000878,0.381592,-0.396118,-0.004404,93.017609,-93.444855,-1.263428,60.058609,-57.922379,-0.159505,21.606445,-22.338867,-0.389811,jerking
0.810791,-0.80957,-0.01611,0.614746,-0.614258,-0.00266,3.162476,-3.170166,0.049146,39.855957,-41.259766,0.560303,48.278824,-42.541504,1.346436,12.756351,-13.000492,0.264486,0.428833,-0.422974,-0.000478,0.84436,-0.844849,0.003212,0.381592,-0.396118,-0.000279,93.017609,-93.444855,-0.105794,60.058609,-57.922379,-0.358887,21.606445,-22.338867,0.094808,jerking
0.179321,-0.159668,-0.014754,0.181763,-0.181152,-0.000134,0.43396,-0.979248,0.004269,16.357422,-20.690918,0.517171,6.408691,-45.593262,-5.084227,6.164551,-10.314941,-0.904948,0.043823,-0.082764,-0.003663,0.221313,-0.073853,0.007459,0.118164,-0.072998,0.008499,37.475586,-88.867188,1.078288,20.446777,-28.137215,0.030111,14.28223,-27.526863,0.432943,jerking
0.200195,-0.02832,0.003959,0.143066,-0.089478,0.010749,0.120728,-0.756592,-0.016752,9.094238,-15.930176,0.531006,6.408691,-11.596684,0.375977,5.67627,-3.356935,0.052897,0.250732,-0.405396,-0.007355,0.336426,-0.242065,0.008715,0.2948,-0.220093,0.018879,15.441895,-50.170914,-5.072836,18.127441,-25.512703,-2.174072,7.93457,-10.803223,0.088704,jerking
0.549805,-1.046753,0.030194,0.44397,-1.062378,-0.005361,4.121582,-1.371582,0.061085,89.47757,-77.575684,0.478516,52.246109,-78.979492,0.995281,18.066406,-24.53614,0.37028,0.415771,-0.681641,0.001819,0.336426,-0.335449,0.002058,0.2948,-0.338745,0.005434,75.134277,-50.170914,3.774008,33.325195,-25.512703,2.259114,9.338379,-11.047363,-0.286051,jerking
1.041748,-1.046753,0.00088,1.043091,-1.062378,0.006575,4.121582,-4.098999,-0.005378,89.47757,-86.120636,-0.552979,78.369141,-78.979492,-0.277913,23.437508,-24.53614,-0.367024,0.677734,-0.681641,0.000527,0.336426,-0.335449,-0.001588,0.2948,-0.338745,-0.001242,75.134277,-77.331543,-0.169677,33.325195,-32.775879,-0.279949,9.765625,-11.047363,0.134684,jerking
0.055786,-0.053833,0.000809,0.195801,-0.137695,-0.004657,0.211548,-0.236694,-0.002373,19.226074,-26.42823,0.051676,2.136231,-3.54004,-0.315348,8.239746,-7.08008,0.002848,0.150757,-0.098022,0.002346,0.243896,-0.309692,0.001007,0.217651,-0.193237,-0.004748,19.470215,-34.912109,-1.561686,26.611336,-19.531258,0.592855,6.469727,-14.28223,-0.654703,jerking
0.97644,-0.983398,0.021524,0.565552,-1.206787,-0.013783,3.591431,-2.71936,0.039177,88.806152,-150.32959,-1.016438,47.180191,-93.750031,0.156249,40.222168,-35.522461,0.541585,0.075195,-0.060425,0.000924,0.111816,-0.0625,0.000153,0.026855,-0.067871,-0.004235,6.958006,-16.967773,0.392253,5.432131,-6.04248,-0.256755,5.249023,-10.131836,0.288493,jerking
0.993408,-0.983398,0.003445,1.2146,-1.206787,-0.009163,3.591431,-3.587646,-0.009882,152.770996,-150.32959,0.026042,94.665558,-93.750031,0.231933,40.222168,-40.95459,-0.0236,0.02356,-0.032471,-0.000304,0.01709,-0.019043,0.00085,0.024292,-0.012817,0.001925,4.089355,-2.746582,0.0118,3.112794,-1.953125,-0.041504,1.708985,-0.915527,0.089111,jerking
0.993408,-0.983398,0.003153,1.2146,-1.206787,-0.004577,3.591431,-3.587646,-0.009928,152.770996,-150.32959,-0.003256,94.665558,-93.750031,-0.056966,40.222168,-40.95459,0.057373,0.014893,-0.015869,-0.000981,0.01709,-0.013794,0.001856,0.017822,-0.009521,0.002439,2.197266,-2.746582,-0.080973,1.464844,-1.953125,-0.008952,0.976563,-0.915527,-0.013428,jerking
0.993408,-0.969116,-0.018631,1.2146,-0.607666,0.006825,2.71582,-3.587646,-0.047847,152.770996,-86.05957,0.815837,94.665558,-46.93605,-0.229085,35.27832,-40.95459,-0.398763,0.026245,-0.047241,-0.001047,0.057861,-0.039307,0.004058,0.070313,-0.039551,0.001245,13.916016,-10.681152,0.102946,7.568357,-5.920412,0.140788,7.751467,-5.737307,-0.001628,jerking
0.815796,-0.781494,-0.006278,0.290527,-0.277222,-0.004108,2.814209,-2.848877,0.104367,43.884277,-45.288101,-0.009765,116.455109,-94.116241,4.536539,20.690918,-18.005371,0.673828,0.026245,-0.026123,0.000375,0.057861,-0.030884,0.000636,0.021484,-0.027466,-0.001109,3.601075,-9.82666,0.121257,2.441406,-2.441406,-0.083415,1.647949,-1.77002,0.102132,jerking
0.815796,-0.781494,0.004372,0.290527,-0.277222,0.000573,2.814209,-2.848877,-0.012589,43.884277,-45.288101,-0.61849,116.455109,-94.116241,1.584471,20.690918,-18.005371,-0.062256,0.020508,-0.026123,-0.000677,0.020142,-0.018555,0.002281,0.021484,-0.027466,0.000853,3.601075,-3.112794,-0.190023,1.403809,-2.441406,-0.216878,1.342773,-1.220703,-0.012614,jerking
0.578857,-0.781494,-0.020832,0.290527,-0.206299,0.011821,2.198853,-2.848877,-0.029977,43.884277,-37.353516,0.77596,116.455109,-23.986824,5.871988,20.690918,-11.291508,0.336507,0.020508,-0.019653,-0.001174,0.020142,-0.017334,0.002882,0.021484,-0.009521,0.004762,2.685547,-3.112794,0.013428,1.342774,-2.01416,-0.093587,0.915528,-1.159668,0.042725,jerking
0.145508,-0.062256,0.007781,0.190308,-0.184204,0.009482,0.096558,-0.757568,-0.111595,8.911133,-36.010742,0.000407,19.65332,-23.986824,-4.523926,9.521484,-9.58252,-0.631103,0.018433,-0.019653,-0.001632,0.014893,-0.010498,0.003007,0.019287,-0.009521,0.005631,2.624512,-2.807617,-0.174561,1.89209,-2.01416,0.026449,0.915528,-1.159668,-0.077718,jerking
0.623901,-0.009399,0.014335,0.118896,-0.068237,0.009323,0.025879,-1.941406,-0.049165,31.433113,-2.624512,0.417481,0.793457,-37.780762,-0.829264,5.737307,-3.295898,-0.06307,0.037109,-0.03833,0.001729,0.056641,-0.055298,-0.002283,0.050659,-0.051392,-0.00724,13.671875,-9.460449,0.096843,6.04248,-9.58252,-0.451253,8.178711,-2.990724,0.421956,jerking
1.089478,-0.60376,0.01441,0.263916,-0.512329,-0.018518,2.48877,-2.619019,0.145565,58.53273,-77.453613,-0.63151,47.180191,-104.614288,-0.744224,14.099125,-22.39991,-0.109863,0.037109,-0.03833,0.000298,0.06665,-0.055298,0.003979,0.058838,-0.051392,-0.001267,13.671875,-9.460449,-0.328369,6.286623,-9.58252,-0.225423,8.178711,-5.371094,0.14974,jerking
1.089478,-1.065552,-0.001615,0.485352,-0.512329,-0.000253,2.610962,-2.619019,0.009826,74.523926,-77.453613,-0.091553,109.558136,-104.614288,1.114908,23.681648,-22.39991,-0.045166,0.02771,-0.03833,-0.003063,0.06665,-0.044067,0.011515,0.058838,-0.040771,0.00754,13.671875,-9.460449,-0.382487,6.286623,-9.58252,-0.340169,8.178711,-5.371094,0.217692,jerking
1.089478,-1.065552,-0.015568,0.485352,-0.512329,-0.00296,2.610962,-2.619019,0.052896,74.523926,-77.453613,-0.428874,109.558136,-104.614288,1.046141,23.681648,-22.39991,0.009766,0.029785,-0.025024,-0.000138,0.06665,-0.040161,0.005028,0.058838,-0.045532,-0.000485,8.483887,-7.385256,-0.917969,6.286623,-2.746582,0.816244,2.319336,-5.371094,-1.05957,jerking
0.010742,-0.010864,-0.001285,0.021851,-0.02002,-0.000701,0.036743,-0.030151,0.004901,5.859377,-2.502441,0.073649,0.671386,-1.647949,0.100911,1.586915,-0.915527,0.031738,0.032593,-0.02124,0.004199,0.038208,-0.043579,-0.008774,0.019287,-0.045532,-0.015662,5.004883,-6.103516,-0.159098,4.02832,-4.394531,0.453288,3.601075,-3.417969,-0.496827,jerking
0.005371,-0.00647,-0.000325,0.021851,-0.016968,0.000628,0.020752,-0.020142,0.001232,2.13623,-1.77002,0.075684,0.671386,-0.549316,0.048828,1.159668,-0.732422,0.04069,0.017212,-0.018433,-0.000749,0.026123,-0.032227,0.000658,0.026245,-0.02478,0.002874,3.78418,-5.432129,0.19165,2.563477,-2.685548,-0.052083,2.746582,-1.831055,0.144857,jerking
